Date,HE,PGE,SCE,SDGE,VEA,CAISO Total
3/17/2014,5,9742,8897,1734,35,20408
3/17/2014,6,9997,9344,1898,40,21279
3/17/2014,7,10669,10659,2197,46,23571
3/17/2014,8,11559,11150,2331,48,25088
3/17/2014,9,11676,11266,2407,46,25395
3/17/2014,10,11734,11585,2478,43,25840
3/17/2014,11,11768,11986,2548,41,26343
3/17/2014,12,11762,12243,2594,40,26639
3/17/2014,13,11647,12349,2616,40,26652
3/17/2014,14,11636,12581,2608,40,26865
3/17/2014,15,11569,12617,2594,41,26821
3/17/2014,16,11571,12551,2594,41,26757
3/17/2014,17,11572,12457,2594,41,26664
3/17/2014,18,11714,12407,2597,42,26760
3/17/2014,19,11888,12335,2624,42,26889
3/17/2014,20,12570,13085,2827,45,28527
3/17/2014,21,12714,12949,2771,44,28478
3/17/2014,22,12099,12291,2579,40,27009
3/17/2014,23,11295,11300,2299,36,24930
3/17/2014,24,10328,10345,2054,32,22759
3/18/2014,1,10063,9683,1886,31,21663
3/18/2014,2,9677,9263,1789,31,20760
3/18/2014,3,9809,9213,1730,31,20783
3/18/2014,4,9424,9097,1713,33,20267
3/18/2014,5,9387,9108,1755,36,20286
3/18/2014,6,9959,9660,1909,42,21570
3/18/2014,7,11045,10684,2206,49,23984
3/18/2014,8,11894,11176,2348,52,25470
3/18/2014,9,11936,11355,2409,49,25749
3/18/2014,10,11926,11639,2443,46,26054
3/18/2014,11,11824,11802,2484,43,26153
3/18/2014,12,11698,11928,2513,40,26179
3/18/2014,13,11607,11985,2534,40,26166
3/18/2014,14,11636,12170,2555,39,26400
3/18/2014,15,11663,12290,2548,38,26539
3/18/2014,16,11607,12254,2546,38,26445
3/18/2014,17,11651,12206,2528,38,26423
3/18/2014,18,11794,12104,2580,39,26517
3/18/2014,19,11972,12145,2565,42,26724
3/18/2014,20,12629,12983,2797,46,28455
3/18/2014,21,12782,12893,2744,46,28465
3/18/2014,22,12181,12192,2554,43,26970
3/18/2014,23,11402,11246,2273,40,24961
3/18/2014,24,10435,10256,2029,37,22757
3/19/2014,1,9940,9590,1861,36,21427
3/19/2014,2,9563,9173,1769,37,20542
3/19/2014,3,9348,9072,1718,39,20177
3/19/2014,4,9291,8974,1705,42,20012
3/19/2014,5,9451,8924,1749,46,20170
3/19/2014,6,10065,9561,1911,53,21590
3/19/2014,7,11051,10687,2207,62,24007
3/19/2014,8,11927,11143,2324,64,25458
3/19/2014,9,11973,11342,2379,57,25751
3/19/2014,10,11889,11560,2414,50,25913
3/19/2014,11,11864,11828,2488,45,26225
3/19/2014,12,11873,12018,2534,42,26467
3/19/2014,13,11869,12180,2557,40,26646
3/19/2014,14,11889,12353,2577,39,26858
3/19/2014,15,11917,12393,2553,38,26901
3/19/2014,16,11959,12406,2537,38,26940
3/19/2014,17,12023,12324,2550,39,26936
3/19/2014,18,12074,12223,2571,40,26908
3/19/2014,19,12188,12168,2565,41,26962
3/19/2014,20,12831,13006,2796,46,28679
3/19/2014,21,12952,12935,2758,45,28690
3/19/2014,22,12311,12266,2563,42,27182
3/19/2014,23,11469,11263,2287,39,25058
3/19/2014,24,10530,10231,2038,36,22835
3/20/2014,1,9972,9701,1870,36,21579
3/20/2014,2,9569,9267,1775,36,20647
3/20/2014,3,9346,9186,1718,38,20288
3/20/2014,4,9281,9091,1697,40,20109
3/20/2014,5,9464,9045,1744,45,20298
3/20/2014,6,10024,9634,1904,52,21614
3/20/2014,7,10968,10631,2209,60,23868
3/20/2014,8,11821,11143,2327,63,25354
3/20/2014,9,11892,11427,2385,57,25761
3/20/2014,10,11913,11666,2397,50,26026
3/20/2014,11,11974,11934,2465,45,26418
3/20/2014,12,11944,12090,2480,42,26556
3/20/2014,13,11907,12222,2499,40,26668
3/20/2014,14,11990,12330,2550,39,26909
3/20/2014,15,12023,12366,2568,39,26996
3/20/2014,16,12015,12310,2516,39,26880
3/20/2014,17,12055,12126,2521,38,26740
3/20/2014,18,12128,12025,2517,39,26709
3/20/2014,19,12187,12029,2527,41,26784
3/20/2014,20,12738,12803,2761,45,28347
3/20/2014,21,12849,12810,2742,45,28446
3/20/2014,22,12296,12283,2566,42,27187
3/20/2014,23,11505,11270,2307,38,25120
3/20/2014,24,10588,10272,2058,35,22953
3/21/2014,1,10062,9713,1886,34,21695
3/21/2014,2,9854,9231,1794,33,20912
3/21/2014,3,9655,8959,1751,34,20399
3/21/2014,4,9606,8878,1725,35,20244
3/21/2014,5,9781,9074,1758,38,20651
3/21/2014,6,10361,9618,1889,43,21911
3/21/2014,7,10973,10644,2167,50,23834
3/21/2014,8,11750,11116,2310,53,25229
3/21/2014,9,11966,11432,2389,51,25838
3/21/2014,10,11974,11675,2438,46,26133
3/21/2014,11,11908,11753,2451,42,26154
3/21/2014,12,11764,11740,2455,40,25999
3/21/2014,13,11655,11667,2433,39,25794
3/21/2014,14,11669,11719,2430,39,25857
3/21/2014,15,11633,11716,2425,39,25813
3/21/2014,16,11602,11664,2401,39,25706
3/21/2014,17,11621,11579,2392,39,25631
3/21/2014,18,11630,11433,2386,39,25488
3/21/2014,19,11684,11412,2409,40,25545
3/21/2014,20,12227,12272,2621,43,27163
3/21/2014,21,12392,12333,2605,43,27373
3/21/2014,22,11953,11916,2473,40,26382
3/21/2014,23,11320,11137,2268,37,24762
3/21/2014,24,10489,10201,2056,34,22780
3/22/2014,1,10053,9648,1888,32,21621
3/22/2014,2,9776,9161,1787,31,20755
3/22/2014,3,9525,8892,1760,31,20208
3/22/2014,4,9408,8746,1729,31,19914
3/22/2014,5,9451,8774,1737,33,19995
3/22/2014,6,9702,8972,1755,36,20465
3/22/2014,7,9844,9267,1875,40,21026
3/22/2014,8,10095,9402,1953,43,21493
3/22/2014,9,10526,9752,2093,44,22415
3/22/2014,10,10716,10162,2197,43,23118
3/22/2014,11,10725,10352,2259,41,23377
3/22/2014,12,10586,10350,2260,39,23235
3/22/2014,13,10464,10242,2230,38,22974
3/22/2014,14,10457,10155,2186,38,22836
3/22/2014,15,10678,10044,2144,38,22904
3/22/2014,16,10695,9949,2128,38,22810
3/22/2014,17,10507,10019,2133,39,22698
3/22/2014,18,10782,10154,2184,40,23160
3/22/2014,19,11068,10469,2272,40,23849
3/22/2014,20,11675,11387,2506,43,25611
3/22/2014,21,11965,11520,2511,42,26038
3/22/2014,22,11528,11116,2379,40,25063
3/22/2014,23,10889,10487,2193,36,23605
3/22/2014,24,10086,9767,2000,34,21887
3/23/2014,1,9729,9296,1840,32,20897
3/23/2014,2,9407,8839,1739,31,20016
3/23/2014,3,9218,8508,1683,31,19440
3/23/2014,4,9104,8513,1690,32,19339
3/23/2014,5,9084,8531,1692,34,19341
3/23/2014,6,9214,8386,1698,37,19335
3/23/2014,7,9577,8620,1786,42,20025
3/23/2014,8,9842,8530,1853,46,20271
3/23/2014,9,10041,8876,1991,44,20952
3/23/2014,10,10256,9180,2107,42,21585
3/23/2014,11,10197,9390,2137,40,21764
3/23/2014,12,10196,9489,2107,39,21831
3/23/2014,13,10308,9480,2075,39,21902
3/23/2014,14,10286,9517,2060,38,21901
3/23/2014,15,10042,9575,2063,38,21718
3/23/2014,16,10028,9639,2089,38,21794
3/23/2014,17,10268,9762,2132,39,22201
3/23/2014,18,10655,9996,2220,40,22911
3/23/2014,19,11011,10392,2342,41,23786
3/23/2014,20,11732,11431,2591,45,25799
3/23/2014,21,12031,11528,2571,44,26174
3/23/2014,22,11515,11034,2412,40,25001
3/23/2014,23,10620,10209,2184,36,23049
3/23/2014,24,9891,9416,1967,33,21307
3/24/2014,1,9317,8982,1810,31,20140
3/24/2014,2,9020,8638,1734,31,19423
3/24/2014,3,9063,8661,1721,31,19476
3/24/2014,4,9146,8627,1711,32,19516
3/24/2014,5,9432,8694,1717,34,19877
3/24/2014,6,10066,9318,1875,39,21298
3/24/2014,7,10891,10431,2133,46,23501
3/24/2014,8,11731,10933,2313,48,25025
3/24/2014,9,11939,11303,2435,46,25723
3/24/2014,10,11972,11703,2541,43,26259
3/24/2014,11,11995,11836,2572,41,26444
3/24/2014,12,11938,11890,2599,40,26467
3/24/2014,13,11909,11879,2603,40,26431
3/24/2014,14,12023,11916,2601,40,26580
3/24/2014,15,12078,11949,2519,40,26586
3/24/2014,16,12116,11912,2485,41,26554
3/24/2014,17,12217,11837,2479,41,26574
3/24/2014,18,12310,11769,2500,42,26621
3/24/2014,19,12417,11903,2584,43,26947
3/24/2014,20,12942,12787,2772,46,28547
3/24/2014,21,13069,12765,2718,45,28597
3/24/2014,22,12425,12233,2530,41,27229
3/24/2014,23,11425,11208,2247,36,24916
3/24/2014,24,10430,10210,2010,33,22683
3/25/2014,1,9723,9573,1848,31,21175
3/25/2014,2,9316,9203,1767,31,20317
3/25/2014,3,9259,9124,1747,31,20161
3/25/2014,4,9387,9046,1726,31,20190
3/25/2014,5,9410,9034,1726,34,20204
3/25/2014,6,9874,9688,1881,39,21482
3/25/2014,7,10999,10753,2175,46,23973
3/25/2014,8,11834,11377,2356,48,25615
3/25/2014,9,11990,11546,2462,45,26043
3/25/2014,10,12161,11816,2533,42,26552
3/25/2014,11,12288,12012,2578,40,26918
3/25/2014,12,12292,12031,2602,39,26964
3/25/2014,13,12448,11915,2576,39,26978
3/25/2014,14,12219,11895,2534,40,26688
3/25/2014,15,12033,11867,2501,40,26441
3/25/2014,16,11940,11794,2440,40,26214
3/25/2014,17,11883,11702,2448,40,26073
3/25/2014,18,12016,11584,2498,41,26139
3/25/2014,19,12221,11878,2571,41,26711
3/25/2014,20,12769,12803,2755,44,28371
3/25/2014,21,12924,12798,2702,43,28467
3/25/2014,22,12359,12158,2518,40,27075
3/25/2014,23,11367,11145,2244,36,24792
3/25/2014,24,10415,10241,2008,32,22696
3/26/2014,1,9835,9597,1850,30,21312
3/26/2014,2,9448,9228,1800,29,20505
3/26/2014,3,9206,9237,1748,29,20220
3/26/2014,4,9144,9179,1734,29,20086
3/26/2014,5,9356,9398,1782,31,20567
3/26/2014,6,9999,9844,1898,34,21775
3/26/2014,7,11107,10657,2177,40,23981
3/26/2014,8,12010,11051,2294,41,25396
3/26/2014,9,12288,11405,2370,41,26104
3/26/2014,10,12452,11565,2427,41,26485
3/26/2014,11,12474,11839,2467,40,26820
3/26/2014,12,12467,11892,2476,39,26874
3/26/2014,13,12281,11910,2467,39,26697
3/26/2014,14,12058,11933,2468,39,26498
3/26/2014,15,11791,11833,2464,38,26126
3/26/2014,16,11580,11687,2430,38,25735
3/26/2014,17,11628,11590,2422,38,25678
3/26/2014,18,11740,11613,2441,39,25833
3/26/2014,19,11981,11774,2497,40,26292
3/26/2014,20,12624,12677,2731,45,28077
3/26/2014,21,12828,12662,2716,44,28250
3/26/2014,22,12231,12109,2541,41,26922
3/26/2014,23,11353,11160,2284,37,24834
3/26/2014,24,10389,10194,2041,35,22659
3/27/2014,1,9775,9654,1884,34,21347
3/27/2014,2,9386,9267,1829,33,20515
3/27/2014,3,9168,9202,1776,33,20179
3/27/2014,4,9105,9111,1759,34,20009
3/27/2014,5,9288,9340,1804,37,20469
3/27/2014,6,9908,9711,1919,42,21580
3/27/2014,7,11101,10732,2196,48,24077
3/27/2014,8,11909,11028,2317,49,25303
3/27/2014,9,12110,11280,2404,47,25841
3/27/2014,10,12217,11568,2459,44,26288
3/27/2014,11,12029,11716,2484,42,26271
3/27/2014,12,11940,11791,2484,41,26256
3/27/2014,13,11893,11788,2471,40,26192
3/27/2014,14,11820,11859,2466,39,26184
3/27/2014,15,11728,11797,2445,37,26007
3/27/2014,16,11637,11689,2427,37,25790
3/27/2014,17,11672,11606,2424,37,25739
3/27/2014,18,11758,11535,2433,38,25764
3/27/2014,19,11900,11701,2465,39,26105
3/27/2014,20,12479,12620,2704,44,27847
3/27/2014,21,12723,12702,2697,44,28166
3/27/2014,22,12200,12111,2531,41,26883
3/27/2014,23,11315,11134,2275,38,24762
3/27/2014,24,10342,10216,2032,36,22626
3/28/2014,1,9710,9712,1863,34,21319
3/28/2014,2,9509,9215,1780,35,20539
3/28/2014,3,9438,9073,1758,35,20304
3/28/2014,4,9192,8994,1743,37,19966
3/28/2014,5,9188,9186,1785,40,20199
3/28/2014,6,9817,9781,1898,45,21541
3/28/2014,7,10912,10725,2172,53,23862
3/28/2014,8,11622,11052,2298,55,25027
3/28/2014,9,11826,11316,2363,53,25558
3/28/2014,10,11906,11467,2393,49,25815
3/28/2014,11,11880,11611,2417,44,25952
3/28/2014,12,11900,11616,2426,41,25983
3/28/2014,13,11760,11634,2423,40,25857
3/28/2014,14,11736,11703,2425,39,25903
3/28/2014,15,11648,11686,2421,38,25793
3/28/2014,16,11564,11616,2413,38,25631
3/28/2014,17,11527,11518,2414,38,25497
3/28/2014,18,11535,11388,2410,39,25372
3/28/2014,19,11600,11352,2427,40,25419
3/28/2014,20,12107,12152,2645,43,26947
3/28/2014,21,12309,12276,2637,42,27264
3/28/2014,22,11858,11807,2508,40,26213
3/28/2014,23,11050,10943,2285,37,24315
3/28/2014,24,10119,10107,2058,34,22318
3/29/2014,1,9523,9543,1883,33,20982
3/29/2014,2,9114,9124,1789,32,20059
3/29/2014,3,8869,8806,1755,33,19463
3/29/2014,4,8743,8676,1722,33,19174
3/29/2014,5,8752,8719,1736,35,19242
3/29/2014,6,9002,8933,1758,37,19730
3/29/2014,7,9458,9208,1867,41,20574
3/29/2014,8,9743,9302,1943,44,21032
3/29/2014,9,10294,9712,2068,43,22117
3/29/2014,10,10879,10022,2164,41,23106
3/29/2014,11,11189,10224,2216,40,23669
3/29/2014,12,11341,10298,2233,39,23911
3/29/2014,13,11398,10319,2223,38,23978
3/29/2014,14,11276,10373,2212,37,23898
3/29/2014,15,11133,10404,2214,37,23788
3/29/2014,16,10930,10422,2221,37,23610
3/29/2014,17,10939,10357,2233,38,23567
3/29/2014,18,11141,10362,2266,39,23808
3/29/2014,19,11325,10481,2190,40,24036
3/29/2014,20,11718,11306,2541,43,25608
3/29/2014,21,11677,11350,2544,42,25613
3/29/2014,22,11382,10918,2423,39,24762
3/29/2014,23,10759,10368,2229,36,23392
3/29/2014,24,10007,9632,2024,33,21696
3/30/2014,1,9401,9108,1866,31,20406
3/30/2014,2,9217,8726,1771,30,19744
3/30/2014,3,8933,8555,1750,29,19267
3/30/2014,4,8824,8271,1722,29,18846
3/30/2014,5,8862,8401,1717,30,19010
3/30/2014,6,8968,8297,1718,32,19015
3/30/2014,7,8973,8505,1795,35,19308
3/30/2014,8,9198,8511,1847,38,19594
3/30/2014,9,9572,8855,1963,40,20430
3/30/2014,10,9800,9203,2038,41,21082
3/30/2014,11,10106,9425,2089,40,21660
3/30/2014,12,10197,9621,2099,39,21956
3/30/2014,13,10121,9663,2084,38,21906
3/30/2014,14,9989,9638,2072,37,21736
3/30/2014,15,9906,9661,2076,37,21680
3/30/2014,16,9859,9745,2095,37,21736
3/30/2014,17,9824,9744,2139,37,21744
3/30/2014,18,10123,9996,2213,38,22370
3/30/2014,19,10491,10313,2303,40,23147
3/30/2014,20,11230,11216,2538,44,25028
3/30/2014,21,11707,11380,2563,43,25693
3/30/2014,22,11248,10905,2400,40,24593
3/30/2014,23,10573,10125,2173,37,22908
3/30/2014,24,9760,9418,1955,34,21167
3/31/2014,1,9493,9018,1804,33,20348
3/31/2014,2,9188,8645,1718,32,19583
3/31/2014,3,9060,8646,1672,33,19411
3/31/2014,4,8745,8618,1660,34,19057
3/31/2014,5,8984,8864,1711,37,19596
3/31/2014,6,9623,9265,1870,43,20801
3/31/2014,7,10696,10262,2126,49,23133
3/31/2014,8,11523,10797,2268,51,24639
3/31/2014,9,11820,11015,2350,49,25234
3/31/2014,10,12028,11234,2394,46,25702
3/31/2014,11,12204,11408,2414,43,26069
3/31/2014,12,12247,11473,2441,40,26201
3/31/2014,13,12170,11513,2426,39,26148
3/31/2014,14,12339,11583,2413,38,26373
3/31/2014,15,12285,11524,2387,37,26233
3/31/2014,16,12278,11404,2373,37,26092
3/31/2014,17,12270,11346,2387,38,26041
3/31/2014,18,12348,11301,2420,40,26109
3/31/2014,19,12376,11421,2471,41,26309
3/31/2014,20,12803,12355,2703,45,27906
3/31/2014,21,13002,12453,2688,45,28188
3/31/2014,22,12377,11843,2515,42,26777
3/31/2014,23,11344,10876,2244,38,24502
3/31/2014,24,10312,9925,2006,35,22278
4/1/2014,1,9696,9365,1853,34,20948
4/1/2014,2,9350,9079,1801,34,20264
4/1/2014,3,9134,9134,1746,34,20048
4/1/2014,4,9077,9123,1727,35,19962
4/1/2014,5,9299,9321,1776,38,20434
4/1/2014,6,9861,9662,1893,44,21460
4/1/2014,7,11082,10499,2175,50,23806
4/1/2014,8,11974,10890,2346,51,25261
4/1/2014,9,12215,11186,2467,46,25914
4/1/2014,10,12171,11322,2499,43,26035
4/1/2014,11,12102,11485,2478,40,26105
4/1/2014,12,11983,11457,2446,39,25925
4/1/2014,13,11943,11404,2399,38,25784
4/1/2014,14,11774,11400,2366,37,25577
4/1/2014,15,11646,11351,2346,36,25379
4/1/2014,16,11810,11270,2340,36,25456
4/1/2014,17,12034,11232,2353,36,25655
4/1/2014,18,12358,11180,2381,38,25957
4/1/2014,19,12611,11354,2431,40,26436
4/1/2014,20,12959,12336,2670,46,28011
4/1/2014,21,13062,12565,2693,46,28366
4/1/2014,22,12408,12054,2526,43,27031
4/1/2014,23,11360,11007,2259,40,24666
4/1/2014,24,10342,10048,2022,37,22449
4/2/2014,1,9834,9595,1863,37,21329
4/2/2014,2,9463,9223,1806,37,20529
4/2/2014,3,9243,9005,1754,38,20040
4/2/2014,4,9214,9174,1735,39,20162
4/2/2014,5,9463,9403,1787,42,20695
4/2/2014,6,10102,9727,1902,48,21779
4/2/2014,7,11236,10655,2164,54,24109
4/2/2014,8,11984,11069,2325,57,25435
4/2/2014,9,12009,11303,2367,56,25735
4/2/2014,10,11875,11461,2382,54,25772
4/2/2014,11,11766,11572,2402,50,25790
4/2/2014,12,11610,11599,2406,49,25664
4/2/2014,13,11470,11558,2400,50,25478
4/2/2014,14,11349,11504,2389,48,25290
4/2/2014,15,11167,11416,2348,43,24974
4/2/2014,16,11062,11317,2319,40,24738
4/2/2014,17,11098,11260,2333,40,24731
4/2/2014,18,11257,11279,2378,42,24956
4/2/2014,19,11609,11452,2442,43,25546
4/2/2014,20,12271,12376,2685,49,27381
4/2/2014,21,12720,12603,2700,50,28073
4/2/2014,22,12217,12092,2532,48,26889
4/2/2014,23,11301,11114,2276,44,24735
4/2/2014,24,10285,10307,2033,42,22667
4/3/2014,1,9697,9735,1869,41,21342
4/3/2014,2,9340,9365,1788,42,20535
4/3/2014,3,9157,9267,1771,44,20239
4/3/2014,4,9150,9229,1760,46,20185
4/3/2014,5,9406,9481,1818,50,20755
4/3/2014,6,10081,9953,1949,57,22040
4/3/2014,7,11279,10927,2221,66,24493
4/3/2014,8,12041,11367,2353,65,25826
4/3/2014,9,12057,11329,2387,58,25831
4/3/2014,10,11952,11411,2386,51,25800
4/3/2014,11,11778,11475,2386,45,25684
4/3/2014,12,11631,11487,2368,42,25528
4/3/2014,13,11471,11438,2350,39,25298
4/3/2014,14,11395,11461,2343,38,25237
4/3/2014,15,11339,11429,2332,37,25137
4/3/2014,16,11255,11359,2325,36,24975
4/3/2014,17,11263,11248,2333,37,24881
4/3/2014,18,11414,11220,2416,38,25088
4/3/2014,19,11604,11408,2520,39,25571
4/3/2014,20,12207,12318,2770,44,27339
4/3/2014,21,12580,12459,2745,45,27829
4/3/2014,22,12056,11904,2515,42,26517
4/3/2014,23,11248,10986,2260,38,24532
4/3/2014,24,10292,10075,2022,36,22425
4/4/2014,1,9827,9574,1855,35,21291
4/4/2014,2,9474,9317,1768,35,20594
4/4/2014,3,9306,9255,1750,36,20347
4/4/2014,4,9265,9185,1738,37,20225
4/4/2014,5,9471,9199,1788,40,20498
4/4/2014,6,10070,9686,1906,45,21707
4/4/2014,7,10967,10570,2161,52,23750
4/4/2014,8,11791,11057,2305,55,25208
4/4/2014,9,12032,11225,2376,53,25686
4/4/2014,10,12085,11486,2419,49,26039
4/4/2014,11,12066,11563,2448,45,26122
4/4/2014,12,11932,11523,2434,42,25931
4/4/2014,13,11769,11432,2417,39,25657
4/4/2014,14,11572,11428,2412,38,25450
4/4/2014,15,11319,11278,2382,38,25017
4/4/2014,16,11195,11126,2315,37,24673
4/4/2014,17,11156,11034,2289,37,24516
4/4/2014,18,11223,10955,2313,38,24529
4/4/2014,19,11417,11077,2353,39,24886
4/4/2014,20,11930,11881,2567,43,26421
4/4/2014,21,12324,12238,2591,44,27197
4/4/2014,22,12003,11849,2469,41,26362
4/4/2014,23,11422,11091,2264,39,24816
4/4/2014,24,10570,10217,2046,37,22870
4/5/2014,1,9898,9546,1882,36,21362
4/5/2014,2,9460,9229,1781,36,20506
4/5/2014,3,9245,8988,1726,36,19995
4/5/2014,4,9133,8882,1737,37,19789
4/5/2014,5,9186,8930,1747,39,19902
4/5/2014,6,9439,9177,1811,43,20470
4/5/2014,7,9636,9495,1879,50,21060
4/5/2014,8,10027,9567,1953,52,21599
4/5/2014,9,10429,9921,2061,48,22459
4/5/2014,10,10556,9947,2136,44,22683
4/5/2014,11,10484,10120,2154,41,22799
4/5/2014,12,10339,9994,2140,39,22512
4/5/2014,13,10146,10048,2122,38,22354
4/5/2014,14,9964,9952,2082,37,22035
4/5/2014,15,9876,9857,2041,36,21810
4/5/2014,16,9876,9825,2024,36,21761
4/5/2014,17,9973,9782,2047,37,21839
4/5/2014,18,10214,9938,2117,37,22306
4/5/2014,19,10533,10321,2213,38,23105
4/5/2014,20,11058,11193,2443,41,24735
4/5/2014,21,11554,11474,2485,42,25555
4/5/2014,22,11211,11043,2371,39,24664
4/5/2014,23,10838,10467,2194,37,23536
4/5/2014,24,10113,9624,1995,34,21766
4/6/2014,1,9526,9223,1839,33,20621
4/6/2014,2,9125,8845,1741,32,19743
4/6/2014,3,8890,8620,1689,32,19231
4/6/2014,4,8784,8624,1699,33,19140
4/6/2014,5,8802,8576,1707,34,19119
4/6/2014,6,8995,8539,1761,37,19332
4/6/2014,7,9213,8673,1793,41,19720
4/6/2014,8,9449,8706,1840,43,20038
4/6/2014,9,9792,8903,1920,42,20657
4/6/2014,10,9971,9148,1969,41,21129
4/6/2014,11,10061,9356,2010,40,21467
4/6/2014,12,10302,9504,2028,39,21873
4/6/2014,13,10228,9617,2034,38,21917
4/6/2014,14,10191,9630,2037,37,21895
4/6/2014,15,10229,9732,2046,37,22044
4/6/2014,16,10358,9768,2069,37,22232
4/6/2014,17,10395,9941,2130,38,22504
4/6/2014,18,10703,10141,2218,40,23102
4/6/2014,19,11100,10335,2310,40,23785
4/6/2014,20,11642,11011,2525,43,25221
4/6/2014,21,12170,11317,2561,43,26091
4/6/2014,22,11639,10813,2407,40,24899
4/6/2014,23,10895,9908,2177,36,23016
4/6/2014,24,10039,9290,1951,33,21313
4/7/2014,1,9463,8912,1798,31,20204
4/7/2014,2,9112,8787,1718,30,19647
4/7/2014,3,8947,8643,1706,30,19326
4/7/2014,4,8913,8634,1695,30,19272
4/7/2014,5,9120,8681,1710,32,19543
4/7/2014,6,9769,9384,1873,36,21062
4/7/2014,7,10569,10207,2109,41,22926
4/7/2014,8,11300,10695,2238,43,24276
4/7/2014,9,11611,11154,2337,41,25143
4/7/2014,10,11781,11531,2420,40,25772
4/7/2014,11,11952,12036,2502,40,26530
4/7/2014,12,12074,12440,2551,40,27105
4/7/2014,13,12146,12624,2595,40,27405
4/7/2014,14,12323,12875,2621,41,27860
4/7/2014,15,12457,13103,2640,41,28241
4/7/2014,16,12576,13240,2616,41,28473
4/7/2014,17,12719,13262,2611,42,28634
4/7/2014,18,12806,13139,2623,44,28612
4/7/2014,19,12865,13021,2611,44,28541
4/7/2014,20,13122,13427,2746,46,29341
4/7/2014,21,13471,13656,2731,46,29904
4/7/2014,22,12772,12920,2537,41,28270
4/7/2014,23,11848,11693,2245,37,25823
4/7/2014,24,10817,10653,1984,33,23487
4/8/2014,1,10111,9944,1798,31,21884
4/8/2014,2,9634,9443,1722,30,20829
4/8/2014,3,9344,9347,1735,29,20455
4/8/2014,4,9262,9188,1737,30,20217
4/8/2014,5,9424,9399,1741,32,20596
4/8/2014,6,10057,9848,1892,36,21833
4/8/2014,7,10880,10548,2115,41,23584
4/8/2014,8,11528,10891,2256,43,24718
4/8/2014,9,11881,11371,2409,41,25702
4/8/2014,10,12102,11889,2591,40,26622
4/8/2014,11,12339,12424,2617,40,27420
4/8/2014,12,12570,12892,2623,40,28125
4/8/2014,13,12779,13299,2684,42,28804
4/8/2014,14,13047,13803,2847,43,29740
4/8/2014,15,13186,14139,2893,44,30262
4/8/2014,16,13275,14417,2904,45,30641
4/8/2014,17,13343,14500,2943,46,30832
4/8/2014,18,13296,14461,2903,47,30707
4/8/2014,19,13166,14098,2855,46,30165
4/8/2014,20,13397,14310,2930,47,30684
4/8/2014,21,13646,14221,2907,46,30820
4/8/2014,22,12932,13280,2676,42,28930
4/8/2014,23,11883,12015,2366,37,26301
4/8/2014,24,10789,10867,2119,33,23808
4/9/2014,1,10030,10155,1939,31,22155
4/9/2014,2,9585,9666,1822,30,21103
4/9/2014,3,9288,9515,1790,29,20622
4/9/2014,4,9528,9407,1765,29,20729
4/9/2014,5,9450,9546,1803,31,20830
4/9/2014,6,9939,9892,1907,34,21772
4/9/2014,7,10853,10700,2130,39,23722
4/9/2014,8,11497,11040,2233,41,24811
4/9/2014,9,11798,11444,2359,41,25642
4/9/2014,10,11936,11930,2499,41,26406
4/9/2014,11,12063,12484,2600,40,27187
4/9/2014,12,12154,12908,2694,40,27796
4/9/2014,13,12231,13276,2800,41,28348
4/9/2014,14,12431,13781,2884,43,29139
4/9/2014,15,12612,14104,2900,43,29659
4/9/2014,16,12701,14371,2900,44,30016
4/9/2014,17,12704,14383,2874,45,30006
4/9/2014,18,12748,14153,2805,45,29751
4/9/2014,19,12700,13669,2741,45,29155
4/9/2014,20,12809,13840,2844,46,29539
4/9/2014,21,13397,13890,2831,45,30163
4/9/2014,22,12812,13111,2628,41,28592
4/9/2014,23,11768,11914,2345,37,26064
4/9/2014,24,10506,10755,2088,33,23382
4/10/2014,1,9946,9961,1917,31,21855
4/10/2014,2,9593,9500,1822,30,20945
4/10/2014,3,9242,9405,1790,29,20466
4/10/2014,4,9154,9315,1743,29,20241
4/10/2014,5,9322,9459,1738,31,20550
4/10/2014,6,9936,9828,1922,34,21720
4/10/2014,7,10813,10601,2060,39,23513
4/10/2014,8,11605,10877,2185,40,24707
4/10/2014,9,11859,11322,2303,39,25523
4/10/2014,10,11916,11817,2391,40,26164
4/10/2014,11,12001,12287,2526,41,26855
4/10/2014,12,12089,12647,2609,42,27387
4/10/2014,13,12187,12935,2651,43,27816
4/10/2014,14,12470,13343,2706,45,28564
4/10/2014,15,12646,13572,2728,47,28993
4/10/2014,16,12712,13561,2712,48,29033
4/10/2014,17,12802,13291,2671,49,28813
4/10/2014,18,12812,12908,2633,50,28403
