,Hour Count,Actual: ,Predicted: 
37762,37762,2150,2267.9955675560186
37763,37763,2034,2255.6996050284006
37764,37764,1969,2243.61342975806
37765,37765,1858,2233.7655344118966
37766,37766,1988,2246.340346573614
37767,37767,2016,2256.188241919778
37768,37768,2074,2247.1722503706665
37769,37769,2185,2254.0916781638653
37770,37770,2280,2538.3418611723596
37771,37771,2419,2634.3038536027516
37772,37772,2510,2642.9756842644774
37773,37773,2640,2642.9756842644774
37774,37774,2636,2642.9756842644774
37775,37775,2464,2629.580740428776
37776,37776,2218,2417.503795668906
37777,37777,2012,2210.5430878319594
37778,37778,1905,2062.913385428732
37779,37779,1817,1830.6613228046015
37780,37780,1771,1782.3116997320308
37781,37781,1765,1782.3116997320308
37782,37782,1805,1782.3116997320308
37783,37783,1910,1821.381042042581
37784,37784,2108,1942.1754090112222
37785,37785,2199,2197.6469141919556
37786,37786,2207,2267.9955675560186
37787,37787,2079,2258.1476722098546
37788,37788,1981,2255.6996050284006
37789,37789,1939,2222.788371670493
37790,37790,1890,2223.827484345909
37791,37791,1910,2222.788371670493
37792,37792,1969,2235.636550884365
37793,37793,2043,2229.707799463692
37794,37794,2145,2313.8613162528623
37795,37795,2326,2626.0273070696944
37796,37796,2386,2642.9756842644774
37797,37797,2567,2642.9756842644774
37798,37798,2608,2642.9756842644774
37799,37799,2462,2629.580740428776
37800,37800,2212,2417.503795668906
37801,37801,1995,2210.5430878319594
37802,37802,1873,2053.8143975744815
37803,37803,1801,1830.6613228046015
37804,37804,1790,1782.3116997320308
37805,37805,1760,1782.3116997320308
37806,37806,1764,1782.3116997320308
37807,37807,1905,1821.381042042581
37808,37808,2096,1942.1754090112222
37809,37809,2164,2197.6469141919556
37810,37810,2074,2234.8745469408327
37811,37811,1996,2222.788371670493
37812,37812,1949,2222.788371670493
37813,37813,1901,2222.788371670493
37814,37814,1877,2222.788371670493
37815,37815,1906,2222.788371670493
37816,37816,1967,2222.788371670493
37817,37817,2056,2229.707799463692
37818,37818,2161,2313.8613162528623
37819,37819,2307,2577.50272804808
37820,37820,2399,2642.9756842644774
37821,37821,2563,2642.9756842644774
37822,37822,2626,2642.9756842644774
37823,37823,2466,2629.580740428776
37824,37824,2238,2417.503795668906
37825,37825,2015,2210.5430878319594
37826,37826,1924,2053.8143975744815
37827,37827,1845,1830.6613228046015
37828,37828,1782,1782.3116997320308
37829,37829,1758,1782.3116997320308
37830,37830,1790,1782.3116997320308
37831,37831,1902,1821.381042042581
37832,37832,2100,1942.1754090112222
37833,37833,2199,2197.6469141919556
37834,37834,2204,2247.170509468451
37835,37835,2080,2247.170509468451
37836,37836,1923,2222.788371670493
37837,37837,1866,2222.788371670493
37838,37838,1860,2222.788371670493
37839,37839,1867,2222.788371670493
37840,37840,1904,2222.788371670493
37841,37841,1976,2229.707799463692
37842,37842,2081,2313.8613162528623
37843,37843,2235,2626.0273070696944
37844,37844,2349,2642.9756842644774
37845,37845,2520,2642.9756842644774
37846,37846,2584,2642.9756842644774
37847,37847,2435,2629.580740428776
37848,37848,2208,2417.503795668906
37849,37849,1997,2210.5430878319594
37850,37850,1916,2053.8143975744815
37851,37851,1826,1830.6613228046015
37852,37852,1780,1782.3116997320308
37853,37853,1748,1782.3116997320308
37854,37854,1784,1782.3116997320308
37855,37855,1866,1821.381042042581
37856,37856,2050,1942.1754090112222
37857,37857,2195,2197.6469141919556
37858,37858,2256,2247.170509468451
37859,37859,2193,2247.170509468451
37860,37860,1974,2222.788371670493
37861,37861,1850,2222.788371670493
37862,37862,1845,2222.788371670493
37863,37863,1857,2222.788371670493
37864,37864,1893,2222.788371670493
37865,37865,1902,2229.707799463692
37866,37866,2002,2313.8613162528623
37867,37867,2153,2626.0273070696944
37868,37868,2265,2642.9756842644774
37869,37869,2429,2642.9756842644774
37870,37870,2500,2642.9756842644774
37871,37871,2392,2629.580740428776
37872,37872,2201,2417.503795668906
37873,37873,2010,2210.5430878319594
37874,37874,1875,2062.913385428732
37875,37875,1779,1830.6613228046015
37876,37876,1713,1782.3116997320308
37877,37877,1687,1782.3116997320308
37878,37878,1711,1782.3116997320308
37879,37879,1744,1821.381042042581
37880,37880,1779,1830.6051545550479
37881,37881,1787,1870.7901552142134
37882,37882,1759,1943.5529547848648
37883,37883,1717,1943.5529547848648
37884,37884,1652,1933.130170213221
37885,37885,1607,1933.130170213221
37886,37886,1580,1933.130170213221
37887,37887,1571,1963.742035674402
37888,37888,1600,1933.130170213221
37889,37889,1706,1965.0372411293133
37890,37890,1839,2210.6052558156853
37891,37891,1990,2495.746670207841
37892,37892,2150,2538.981098589046
37893,37893,2328,2538.981098589046
37894,37894,2390,2538.981098589046
37895,37895,2304,2538.981098589046
37896,37896,2159,2417.503795668906
37897,37897,1965,2210.5430878319594
37898,37898,1839,2035.348857200503
37899,37899,1756,1827.7569889805666
37900,37900,1685,1759.8609724959028
37901,37901,1653,1759.8609724959028
37902,37902,1673,1759.8609724959028
37903,37903,1683,1796.824423980202
37904,37904,1701,1774.6062900575532
37905,37905,1736,1801.1026076601618
37906,37906,1793,1904.5311996569465
37907,37907,1749,1930.1752792129132
37908,37908,1643,1930.1752792129132
37909,37909,1548,1895.7173156340104
37910,37910,1499,1895.7173156340104
37911,37911,1505,1895.7173156340104
37912,37912,1547,1895.7173156340104
37913,37913,1699,1898.7967137821586
37914,37914,1882,2075.21983529376
37915,37915,2072,2531.420622315052
37916,37916,2221,2573.816652833805
37917,37917,2367,2573.816652833805
37918,37918,2427,2573.816652833805
37919,37919,2286,2560.421708998104
37920,37920,2104,2386.6071268100022
37921,37921,1933,2195.128328140847
37922,37922,1852,2043.2348142411477
37923,37923,1760,1830.6613228046015
37924,37924,1723,1782.3116997320308
37925,37925,1718,1782.3116997320308
37926,37926,1751,1782.3116997320308
37927,37927,1871,1821.381042042581
37928,37928,2068,1942.1754090112222
37929,37929,2210,2197.6469141919556
37930,37930,2251,2247.170509468451
37931,37931,2240,2258.1476722098546
37932,37932,2201,2247.170509468451
37933,37933,2128,2235.0843341981113
37934,37934,2085,2235.0843341981113
37935,37935,2091,2235.0843341981113
37936,37936,2121,2235.0843341981113
37937,37937,2234,2242.0037619913105
37938,37938,2300,2313.8613162528623
37939,37939,2394,2626.0273070696944
37940,37940,2445,2642.9756842644774
37941,37941,2571,2642.9756842644774
37942,37942,2561,2642.9756842644774
37943,37943,2400,2629.580740428776
37944,37944,2174,2417.503795668906
37945,37945,1988,2210.5430878319594
37946,37946,1891,2053.8143975744815
37947,37947,1804,1830.6613228046015
37948,37948,1774,1782.3116997320308
37949,37949,1751,1782.3116997320308
37950,37950,1800,1782.3116997320308
37951,37951,1941,1821.381042042581
37952,37952,2114,1953.7426519360524
37953,37953,2240,2197.6469141919556
37954,37954,2264,2235.0843341981113
37955,37955,2279,2235.0843341981113
37956,37956,2285,2235.0843341981113
37957,37957,2283,2235.0843341981113
37958,37958,2237,2235.0843341981113
37959,37959,2178,2235.0843341981113
37960,37960,2064,2235.0843341981113
37961,37961,2104,2229.707799463692
37962,37962,2217,2313.8613162528623
37963,37963,2314,2636.4167399514677
37964,37964,2410,2653.3651171462507
37965,37965,2575,2653.3651171462507
37966,37966,2586,2653.3651171462507
37967,37967,2439,2629.580740428776
37968,37968,2198,2417.503795668906
37969,37969,1995,2210.5430878319594
37970,37970,1908,2053.8143975744815
37971,37971,1821,1830.6613228046015
37972,37972,1768,1782.3116997320308
37973,37973,1748,1782.3116997320308
37974,37974,1799,1782.3116997320308
37975,37975,1908,1821.381042042581
37976,37976,2132,1942.1754090112222
37977,37977,2293,2197.6469141919556
37978,37978,2398,2247.170509468451
37979,37979,2409,2247.170509468451
37980,37980,2377,2247.170509468451
37981,37981,2250,2247.170509468451
37982,37982,2237,2247.170509468451
37983,37983,2243,2247.170509468451
37984,37984,2282,2222.788371670493
37985,37985,2233,2242.0037619913105
37986,37986,2233,2313.8613162528623
37987,37987,2340,2626.0273070696944
37988,37988,2445,2642.9756842644774
37989,37989,2564,2642.9756842644774
37990,37990,2594,2642.9756842644774
37991,37991,2452,2629.580740428776
37992,37992,2210,2417.503795668906
37993,37993,2004,2210.5430878319594
37994,37994,1915,2062.913385428732
37995,37995,1831,1830.6613228046015
37996,37996,1786,1782.3116997320308
37997,37997,1771,1782.3116997320308
37998,37998,1823,1782.3116997320308
37999,37999,1940,1816.1942227473105
38000,38000,2131,1953.7426519360524
38001,38001,2166,2197.6469141919556
38002,38002,2078,2234.8745469408327
38003,38003,1992,2222.788371670493
38004,38004,1895,2222.788371670493
38005,38005,1834,2222.788371670493
38006,38006,1811,2222.788371670493
38007,38007,1838,2222.788371670493
38008,38008,1881,2222.788371670493
38009,38009,1939,2229.707799463692
38010,38010,2068,2313.8613162528623
38011,38011,2233,2577.50272804808
38012,38012,2347,2642.9756842644774
38013,38013,2523,2642.9756842644774
38014,38014,2580,2642.9756842644774
38015,38015,2420,2629.580740428776
38016,38016,2227,2426.494135183496
38017,38017,2035,2210.5430878319594
38018,38018,1931,2062.913385428732
38019,38019,1830,1830.6613228046015
38020,38020,1769,1782.3116997320308
38021,38021,1752,1782.3116997320308
38022,38022,1807,1782.3116997320308
38023,38023,1897,1821.381042042581
38024,38024,2049,1942.1754090112222
38025,38025,2112,2197.6469141919556
38026,38026,2088,2222.788371670493
38027,38027,2051,2223.827484345909
38028,38028,2047,2235.3631838322103
38029,38029,2050,2287.5207702823764
38030,38030,2060,2404.8621195723913
38031,38031,2114,2235.3631838322103
38032,38032,2212,2416.6711861108474
38033,38033,2320,2546.300503081157
38034,38034,2415,2731.481595379857
38035,38035,2542,2730.7176832428145
38036,38036,2621,3003.9997042803748
38037,38037,2664,2913.4597190816885
38038,38038,2698,2687.839323801486
38039,38039,2565,2629.580740428776
38040,38040,2338,2449.1138846321837
38041,38041,2127,2234.2387514183733
38042,38042,1979,2064.5608613220957
38043,38043,1908,1830.6613228046015
38044,38044,1836,1782.3116997320308
38045,38045,1791,1782.3116997320308
38046,38046,1786,1782.3116997320308
38047,38047,1784,1821.381042042581
38048,38048,1794,1830.6051545550479
38049,38049,1822,1870.7901552142134
38050,38050,1826,1957.5323198642297
38051,38051,1833,1933.130170213221
38052,38052,1846,2003.3971095116744
38053,38053,1881,2111.0379551752476
38054,38054,1922,2003.3971095116744
38055,38055,1958,2401.883048022161
38056,38056,2045,2122.8470217137037
38057,38057,2142,2575.3172109025068
38058,38058,2290,2630.921154599123
38059,38059,2432,2696.9296921808223
38060,38060,2523,2802.8694893143147
38061,38061,2582,2850.7993547745746
38062,38062,2612,2609.6342673106833
38063,38063,2492,2566.5456574125756
38064,38064,2306,2445.283970102269
38065,38065,2111,2373.00395903707
38066,38066,1953,2052.246135811221
38067,38067,1880,1827.7569889805666
38068,38068,1807,1759.8609724959028
38069,38069,1754,1759.8609724959028
38070,38070,1749,1759.8609724959028
38071,38071,1742,1796.824423980202
38072,38072,1722,1774.6062900575532
38073,38073,1731,1801.1026076601618
38074,38074,1713,1891.2740078761246
38075,38075,1687,1895.7173156340104
38076,38076,1703,1895.4393744575398
38077,38077,1744,1894.895515802896
38078,38078,1763,1894.895515802896
38079,38079,1816,1894.895515802896
38080,38080,1899,2015.4975881683786
38081,38081,1942,1913.288800743497
38082,38082,2089,2075.21983529376
38083,38083,2257,2498.546769104815
38084,38084,2388,2563.0558956674467
38085,38085,2499,2573.816652833805
38086,38086,2560,2573.816652833805
38087,38087,2411,2560.421708998104
38088,38088,2204,2386.6071268100022
38089,38089,1998,2195.128328140847
38090,38090,1875,2052.333802095399
38091,38091,1793,1830.6613228046015
38092,38092,1733,1782.3116997320308
38093,38093,1716,1782.3116997320308
38094,38094,1754,1782.3116997320308
38095,38095,1892,1821.381042042581
38096,38096,2049,1942.1754090112222
38097,38097,2106,2197.6469141919556
38098,38098,2088,2234.8745469408327
38099,38099,2053,2222.788371670493
38100,38100,2027,2223.827484345909
38101,38101,2016,2246.340346573614
38102,38102,2001,2246.340346573614
38103,38103,2007,2234.804647087313
38104,38104,2043,2243.61342975806
38105,38105,2118,2253.533141418968
38106,38106,2258,2313.8613162528623
38107,38107,2436,2577.50272804808
38108,38108,2530,2616.564201286742
38109,38109,2629,2642.9756842644774
38110,38110,2674,2642.9756842644774
38111,38111,2525,2629.580740428776
38112,38112,2253,2417.503795668906
38113,38113,2057,2210.5430878319594
38114,38114,1929,2062.913385428732
38115,38115,1818,1830.6613228046015
38116,38116,1759,1782.3116997320308
38117,38117,1743,1782.3116997320308
38118,38118,1826,1782.3116997320308
38119,38119,1965,1821.381042042581
38120,38120,2135,1942.1754090112222
38121,38121,2247,2197.6469141919556
38122,38122,2208,2267.9955675560186
38123,38123,2141,2255.6996050284006
38124,38124,2045,2255.6996050284006
38125,38125,1991,2243.61342975806
38126,38126,2000,2244.652542433477
38127,38127,2033,2234.804647087313
38128,38128,2078,2258.14941311207
38129,38129,2163,2254.0916781638653
38130,38130,2295,2428.616291017137
38131,38131,2435,2613.758101527713
38132,38132,2527,2616.564201286742
38133,38133,2629,2642.9756842644774
38134,38134,2666,2642.9756842644774
38135,38135,2502,2629.580740428776
38136,38136,2269,2426.494135183496
38137,38137,2059,2220.7188832865054
38138,38138,1928,2055.461873467845
38139,38139,1828,1830.6613228046015
38140,38140,1770,1782.3116997320308
38141,38141,1745,1782.3116997320308
38142,38142,1774,1782.3116997320308
38143,38143,1907,1821.381042042581
38144,38144,2084,1942.1754090112222
38145,38145,2195,2197.6469141919556
38146,38146,2149,2267.9955675560186
38147,38147,2032,2255.6996050284006
38148,38148,2011,2243.61342975806
38149,38149,1983,2244.652542433477
38150,38150,1977,2244.652542433477
38151,38151,2030,2244.652542433477
38152,38152,2090,2267.997308458234
38153,38153,2179,2253.533141418968
38154,38154,2295,2428.616291017137
38155,38155,2437,2577.50272804808
38156,38156,2528,2616.564201286742
38157,38157,2620,2642.9756842644774
38158,38158,2678,2642.9756842644774
38159,38159,2533,2629.580740428776
38160,38160,2299,2417.503795668906
38161,38161,2071,2210.5430878319594
38162,38162,1936,2053.8143975744815
38163,38163,1834,1830.6613228046015
38164,38164,1774,1782.3116997320308
38165,38165,1751,1782.3116997320308
38166,38166,1793,1826.7294432437461
38167,38167,1929,1824.4797944351508
38168,38168,2106,1942.1754090112222
38169,38169,2241,2197.6469141919556
38170,38170,2264,2283.7413752045913
38171,38171,2150,2283.7413752045913
38172,38172,2030,2259.359237406633
38173,38173,1989,2259.359237406633
38174,38174,2003,2244.652542433477
38175,38175,2051,2256.188241919778
38176,38176,2084,2267.997308458234
38177,38177,2139,2240.6849622050963
38178,38178,2272,2313.8613162528623
38179,38179,2400,2572.682251439744
38180,38180,2470,2642.9756842644774
38181,38181,2576,2642.9756842644774
38182,38182,2639,2642.9756842644774
38183,38183,2497,2629.580740428776
38184,38184,2276,2426.494135183496
38185,38185,2087,2234.2387514183733
38186,38186,1941,2055.461873467845
38187,38187,1855,1830.6613228046015
38188,38188,1793,1782.3116997320308
38189,38189,1770,1782.3116997320308
38190,38190,1812,1782.3116997320308
38191,38191,1949,1821.381042042581
38192,38192,2126,1942.1754090112222
38193,38193,2261,2197.6469141919556
38194,38194,2330,2247.170509468451
38195,38195,2434,2247.170509468451
38196,38196,2419,2247.170509468451
38197,38197,2357,2258.1476722098546
38198,38198,2308,2247.170509468451
38199,38199,2301,2258.1476722098546
38200,38200,2310,2247.170509468451
38201,38201,2311,2254.08993726165
38202,38202,2285,2325.947491523202
38203,38203,2329,2626.0273070696944
38204,38204,2376,2642.9756842644774
38205,38205,2491,2642.9756842644774
38206,38206,2514,2642.9756842644774
38207,38207,2417,2629.580740428776
38208,38208,2253,2417.503795668906
38209,38209,2049,2210.5430878319594
38210,38210,1921,2053.8143975744815
38211,38211,1825,1830.6613228046015
38212,38212,1760,1782.3116997320308
38213,38213,1725,1782.3116997320308
38214,38214,1731,1782.3116997320308
38215,38215,1782,1821.381042042581
38216,38216,1824,1830.6051545550479
38217,38217,1867,1870.7901552142134
38218,38218,1911,1957.5323198642297
38219,38219,1926,1943.5529547848648
38220,38220,1967,1943.5529547848648
38221,38221,1993,1943.5529547848648
38222,38222,1980,1943.5529547848648
38223,38223,1981,1933.130170213221
38224,38224,1943,1943.5529547848648
38225,38225,1929,1965.0372411293133
38226,38226,1942,2221.0280403873294
38227,38227,2027,2522.032721394263
38228,38228,2139,2538.981098589046
38229,38229,2295,2538.981098589046
38230,38230,2427,2538.981098589046
38231,38231,2318,2538.981098589046
38232,38232,2170,2417.503795668906
